Code,Name,Isin,Country,Exchange,Currency,Type
ADY,Amedisys Inc,US0234361089,Germany,F,EUR,Common Stock
AEBA,ALLETE Inc,US0185223007,Germany,F,EUR,Common Stock
AEQ,Aequus Pharmaceuticals Inc,CA0076361033,Germany,F,EUR,Common Stock
AETG,Public Joint Stock Company Aeroflot - Russian Airlines,US69343R1014,Germany,F,EUR,Common Stock
AFR,Air France-KLM SA,FR0000031122,Germany,F,EUR,Common Stock
AFZ,Africa Oil Corp,CA00829Q1019,Germany,F,EUR,Common Stock
AGG,PERPETUAL ENERGY,CA7142703031,Germany,F,EUR,Common Stock
AGW0,ALGERNON PHARMACEUT. A,CA01559R4008,Germany,F,EUR,Common Stock
AH90,AMC ENTMT HLDGS PRF.SHS,US00165C2035,Germany,F,EUR,Common Stock
AHD,ASHFORD HOSPIT.TRUST,US0441038694,Germany,F,EUR,Common Stock
AHUH,SIXTH WAVE INNOVATIONS,CA83011Y1088,Germany,F,EUR,Common Stock
AI1,BIOFRONTERA INC. DL -001,US09077D1000,Germany,F,EUR,Common Stock
AIY,Activision Blizzard Inc,US00507V1098,Germany,F,EUR,Common Stock
AJ6,CAMELEON SOFTWARE,CA88577D1096,Germany,F,EUR,Common Stock
AJ81,Agenus Inc,US00847G7051,Germany,F,EUR,Common Stock
AJI0,"Ajinomoto Co., Inc.",US0097071007,Germany,F,EUR,Common Stock
AKC1,ALTIMA RESOURCES LTD,CA02148X2059,Germany,F,EUR,Common Stock
AKX,ANSYS Inc,US03662Q1058,Germany,F,EUR,Common Stock
AL0,Allegro.eu SA,LU2237380790,Germany,F,EUR,Common Stock
AL21,Allscripts Healthcare Solutions Inc,US01988P1084,Germany,F,EUR,Common Stock
ALM,GOLDEN RIM RES,AU000000GMR9,Germany,F,EUR,Common Stock
ALX,Alexanderwerk AG,DE0005032007,Germany,F,EUR,Common Stock
AM3,SLM SOLUTIONS GRP Z.VERK.,DE000A31C4B0,Germany,F,EUR,Common Stock
AM5,American Equity Investment Life Holding Co,US0256762065,Germany,F,EUR,Common Stock
AMA,ALTECH ADV.MAT. NA O.N.,DE000A31C3Y4,Germany,F,EUR,Common Stock
AN6_old,ARUBA NETWORKS,US0327241065,Germany,F,EUR,Common Stock
ANGA,Arbonia AG,CH0110240600,Germany,F,EUR,Common Stock
ANU,XORTX THERAPEUTICS,CA98420Q2071,Germany,F,EUR,Common Stock
AOCA,Aluminum Corporation of China Limited,US0222761092,Germany,F,EUR,Common Stock
AOD,AngloGold Ashanti Limited,US0351282068,Germany,F,EUR,Common Stock
AOD1,AngloGold Ashanti Limited,ZAE000043485,Germany,F,EUR,Common Stock
AODC,ANGLOGOLD ASHANTI CUFS/1,AU000000AGG7,Germany,F,EUR,Common Stock
AP8N,Aptevo Therapeutics Inc,US03835L2079,Germany,F,EUR,Common Stock
APE,APE,CH0029850754,Germany,F,EUR,Common Stock
APE0,ADDEX THERAPEUTICS ADR/6,US00654J1079,Germany,F,EUR,Common Stock
APS,ARIAD PHARMACEUTIC,SE0011641794,Germany,F,EUR,Common Stock
AQC,DATASEA INC. DL-01,US2381162062,Germany,F,EUR,Common Stock
AQK,Aqua Metals Inc,US03837J1016,Germany,F,EUR,Common Stock
AQM,ADAMERA MINERALS,CA00547Y1051,Germany,F,EUR,Common Stock
ARAH,Aleafia Health Inc,CA01444Q1046,Germany,F,EUR,Common Stock
ARLB,AAREAL BK AG UNSP.ADR 1,US00254K1088,Germany,F,EUR,Common Stock
ARO,Arcandor AG,DE0006275001,Germany,F,EUR,Common Stock
ARQ,Landi Renzo S.p.A,IT0004210289,Germany,F,EUR,Common Stock
AS0,DMS IMAGING S.A.,BE0974289218,Germany,F,EUR,Common Stock
AS6A,PARAGON ID EO 35,FR0013318813,Germany,F,EUR,Common Stock
ASZ1,Alimera Sciences Inc,US0162592028,Germany,F,EUR,Common Stock
AT2,Atara Biotherapeutics Inc,US0465131078,Germany,F,EUR,Common Stock
ATR0,ATHENE HOLDING PRF.SER.C,US04686J3095,Germany,F,EUR,Common Stock
AU2,AGRARIUS,DE000A2BPL90,Germany,F,EUR,Common Stock
AU6_old,Barclays Africa Group Limited,US00400T1025,Germany,F,EUR,Common Stock
AUB,PLATYPUS MINE,AU000000LPD2,Germany,F,EUR,Common Stock
AUL,Autogrill S.p.A.,IT0001137345,Germany,F,EUR,Common Stock
AV2,Avast PLC,GB00BDD85M81,Germany,F,EUR,Common Stock
AVD,American Vanguard Corporation,US0303711081,Germany,F,EUR,Common Stock
AVG_old,Avigilon Corporation,US05352A1007,Germany,F,EUR,Common Stock
AVH,ADVENTURE GOLD,US00973N1028,Germany,F,EUR,Common Stock
AVLA,Air Lease Corporation,US00912X3026,Germany,F,EUR,Common Stock
AVU,Adverum Biotechnologies Inc,US00773U1088,Germany,F,EUR,Common Stock
AW8,Air Transport Services Group Inc,US00922R1059,Germany,F,EUR,Common Stock
AWI1,ALLIED HEALTHCARE DL-01,US0192222075,Germany,F,EUR,Common Stock
AWJA,ALKALINE WTR CO. DL -001,US01643A2078,Germany,F,EUR,Common Stock
AWK,Avadel Pharmaceuticals plc,IE00BDGMC594,Germany,F,EUR,Common Stock
AWK1,Avadel Pharmaceuticals plc,US05337M1045,Germany,F,EUR,Common Stock
AWY,ANTISENSE THERAPEUTICS,AU000000ANP4,Germany,F,EUR,Common Stock
AXI,Atos SE,FR0000051732,Germany,F,EUR,Common Stock
AXI0,ATOS SE UNSP.ADR 1/5/ON,US04962A1051,Germany,F,EUR,Common Stock
AXK4,AXK4,IE0004352823,Germany,F,EUR,Common Stock
AXL,AXFOOD AB UNSP.ADR/05,US05459X1028,Germany,F,EUR,Common Stock
AY20,AYTU BIOPHARMA DL -0001,US0547548588,Germany,F,EUR,Common Stock
AY3,Atlantica Sustainable Infrastructure plc,GB00BLP5YB54,Germany,F,EUR,Common Stock
AYH0,ARCHOS S.A. NOM. EO -02,FR0014007XT1,Germany,F,EUR,Common Stock
AYS1,Sandstorm Gold Ltd,CA80013R2063,Germany,F,EUR,Common Stock
AZ0,PLANET BASED FOODS GLOBAL,CA72703G1037,Germany,F,EUR,Common Stock
AZC,ADC AFRDEVC N,CA00791E1025,Germany,F,EUR,Common Stock
B003,Biocept Inc,US09072V5012,Germany,F,EUR,Common Stock
B04Q,SKRR EXPLORATION INC.,CA78446Q1000,Germany,F,EUR,Common Stock
B0M,ALPINA HOLDINGS,SGXE21011833,Germany,F,EUR,Common Stock
B0Y,AMERICAN REBEL HLD. -001,US02919L2088,Germany,F,EUR,Common Stock
B1N,Bionomics Limited,AU000000BNO5,Germany,F,EUR,Common Stock
B1N0,BIONOMICS ADR/1/180,US09063M2052,Germany,F,EUR,Common Stock
B1QB,NRX PHARMACEUTI. DL-001,US6294441000,Germany,F,EUR,Common Stock
B1T,TECHSTEP NK 1,NO0003095309,Germany,F,EUR,Common Stock
B1V1,B1V1,CH0531751755,Germany,F,EUR,Common Stock
B2A,BIOERA SPA,IT0005516130,Germany,F,EUR,Common Stock
B2C,Civitas Resources Inc.,US17888H1032,Germany,F,EUR,Common Stock
B2I,INFINITY STONE VENTURES,CA45675G1037,Germany,F,EUR,Common Stock
B4E,Beowulf Mining plc,GB0033163287,Germany,F,EUR,Common Stock
B4E0,Beowulf Mining plc,SE0002457796,Germany,F,EUR,Common Stock
B4Z,Base Resources Limited,AU000000BSE5,Germany,F,EUR,Common Stock
B5E,BLACKMORES LTD.,AU000000BKL7,Germany,F,EUR,Common Stock
B5O,BEST OF THE BEST LS -05,GB00B16S3505,Germany,F,EUR,Common Stock
B5Z,Orion Metals Limited,AU000000ORM3,Germany,F,EUR,Common Stock
B6S,Britvic plc,GB00B0N8QD54,Germany,F,EUR,Common Stock
B7BA,Amani Gold Limited,AU000000ANL3,Germany,F,EUR,Common Stock
B7C,d'Amico International Shipping S.A,LU0290697514,Germany,F,EUR,Common Stock
B7LM,BRIGADIER GOLD LTD,CA1089093001,Germany,F,EUR,Common Stock
B7X1,ENSURGE MICROPOW. NK 011,NO0012450008,Germany,F,EUR,Common Stock
B7Y,BYOTROL PLC LS -0025,GB00B0999995,Germany,F,EUR,Common Stock
B96A,EV TECHNOLOGY GROUP LTD.,CA2692761018,Germany,F,EUR,Common Stock
B9M,BTG International Ltd,GB0001001592,Germany,F,EUR,Common Stock
B9P,NOVABAY PHARMAC. DL-01,US66987P3001,Germany,F,EUR,Common Stock
B9W,BKW AG,CH0130293662,Germany,F,EUR,Common Stock
BB3,Brookline Bancorp Inc,US11373M1071,Germany,F,EUR,Common Stock
BBHK,Deutsche Balaton AG,DE000A2LQT08,Germany,F,EUR,Common Stock
BBI,BBI Bürgerliches Brauhaus Immobilien AG,DE0005280002,Germany,F,EUR,Common Stock
BBQ,Beter Bed Holding N.V,NL0000339703,Germany,F,EUR,Common Stock
BC2,AFRICAN ENERGY MET. INC.,CA00833F1099,Germany,F,EUR,Common Stock
BCA0_old,ATTICA BANK S.A. EO -07,GRS001003037,Germany,F,EUR,Common Stock
BCB1,BLUEGR.VAC.HLD. A DL-01,US0963081015,Germany,F,EUR,Common Stock
BCLN,Barry Callebaut AG,CH0009002962,Germany,F,EUR,Common Stock
BD4,BELVEDERE RESOURCES,CA37892G1072,Germany,F,EUR,Common Stock
BDQM,Albireo Pharma Inc,US01345P1066,Germany,F,EUR,Common Stock
BE5,MONUMENTAL MINERALS CORP.,CA6153271037,Germany,F,EUR,Common Stock
BE8,Benesse Holdings Inc,JP3835620000,Germany,F,EUR,Common Stock
BEHV,BEHV,CH0009691608,Germany,F,EUR,Common Stock
BFQ0,FG GROUP HOLDINGS DL -01,US3024621068,Germany,F,EUR,Common Stock
BG3,Big 5 Sporting Goods Corporation,US08915P1012,Germany,F,EUR,Common Stock
BG4,Barnes Group Inc,US0678061096,Germany,F,EUR,Common Stock
BG8_old,BIOGAS NORD,CA10808B1085,Germany,F,EUR,Common Stock
BGQ,BEGHELLI S.P.A. EO -05,IT0001223277,Germany,F,EUR,Common Stock
BGUA,BROWN GRP PLC CONS.,GB00B1P6ZR11,Germany,F,EUR,Common Stock
BH0,ZACAPA RESOURCES LTD,CA9888141095,Germany,F,EUR,Common Stock
BHM0,BACHEM HLDG NA SF 001,CH1176493729,Germany,F,EUR,Common Stock
BHN0,BELLUS Health Inc,CA07987C2040,Germany,F,EUR,Common Stock
BHQ,ASCOT RESOURCES,CA04364G1063,Germany,F,EUR,Common Stock
BHZA,GAM HLDG ADR 1/5 SF -05,US36143A1097,Germany,F,EUR,Common Stock
BIG1,BIO-GATE,DE000BGAG981,Germany,F,EUR,Common Stock
BJ93,Benitec Biopharma Inc,US08205P1003,Germany,F,EUR,Common Stock
BJK,WEBIS HLDGS PLC LS -01,GB0004126271,Germany,F,EUR,Common Stock
BJO,BIO-KEY INTL DL-01,US09060C4087,Germany,F,EUR,Common Stock
BK1,ARC DOCUMENT SOL. DL-001,US00191G1031,Germany,F,EUR,Common Stock
BK4,BOOKTOPIA GROUP LTD,AU0000114977,Germany,F,EUR,Common Stock
BKF,BROOKF OFFICE REIT,US09215C1053,Germany,F,EUR,Common Stock
BKP,PIRAEUS FIN.HOL. EO 093,GRS014003032,Germany,F,EUR,Common Stock
BKP0,PIRAEUS F.HL.ADR NEW 2021,US7242495031,Germany,F,EUR,Common Stock
BKS3,BBS Kraftfahrzeugtechnik AG,DE0005196232,Germany,F,EUR,Common Stock
BKY,BK OF KYOTO LTD,JP3251200006,Germany,F,EUR,Common Stock
BLO,BALOISE HLDG AG ADR/1/10,US0587791098,Germany,F,EUR,Common Stock
BLON,Bloise Holding AG,CH0012410517,Germany,F,EUR,Common Stock
BLQA,BlackRock Inc,US09247X1019,Germany,F,EUR,Common Stock
BM10,ST. BARBARA LTD ADR/5,US8522781009,Germany,F,EUR,Common Stock
BMI,BP Prudhoe Bay Royalty Trust,US0556301077,Germany,F,EUR,Common Stock
BMV,VERSUS SYS INC.,CA92535P8819,Germany,F,EUR,Common Stock
BMWB,Bayerische Motoren Werke Aktiengesellschaft,US0727433056,Germany,F,EUR,Common Stock
BNE,Burcon NutraScience Corporation,CA1208311029,Germany,F,EUR,Common Stock
BO2,Bowleven plc,GB00B04PYL99,Germany,F,EUR,Common Stock
BP0,Berry Global Group Inc,US08579W1036,Germany,F,EUR,Common Stock
BP2M,Aikido Pharma Inc,US0088751062,Germany,F,EUR,Common Stock
BP8_old,Boston Private Financial Holdings Inc,PLGRPRC00015,Germany,F,EUR,Common Stock
BPC,TIMBER PHARMACEUT. INC.,US8870802084,Germany,F,EUR,Common Stock
BPE,BP DT Z,DE0008618737,Germany,F,EUR,Common Stock
BPM_old,Banco BPM SpA Az Nominativa,IT0005218380,Germany,F,EUR,Common Stock
BPV0,CHALL.ENERGY GR. LS-0002,IM00BN2RD444,Germany,F,EUR,Common Stock
BPXA,Bellicum Pharmaceuticals Inc,US0794814048,Germany,F,EUR,Common Stock
BQB1,Yourgene Health Plc,GB00BN31ZD89,Germany,F,EUR,Common Stock
BR0,BENTON RESOURCES INC.,CA0832981090,Germany,F,EUR,Common Stock
BR00,CRUZ BATTERY METALS CORP.,CA22888A1084,Germany,F,EUR,Common Stock
BR1A,PLANTFUEL LIFE INC.,CA72748Q2071,Germany,F,EUR,Common Stock
BR2_old,GREEN BATTERY MINERALS,CA39261L1058,Germany,F,EUR,Common Stock
BR3,NioCorp Developments Ltd,CA6544841043,Germany,F,EUR,Common Stock
BRCA,Brembo S.p.A,IT0005252728,Germany,F,EUR,Common Stock
BRL1,Barloworld Limited,ZAE000026639,Germany,F,EUR,Common Stock
BSC2,Earthstone Energy Inc,US27032D3044,Germany,F,EUR,Common Stock
BSFA,ANI Pharmaceuticals Inc,US00182C1036,Germany,F,EUR,Common Stock
BSK0,BR.SCH.ED.HLD.SP.ADR CL.A,US1091992081,Germany,F,EUR,Common Stock
BSS,Beta Systems Software AG,DE000A2BPP88,Germany,F,EUR,Common Stock
BSY,Böwe Systec AG,DE0005239701,Germany,F,EUR,Common Stock
BTF,Benefitfocus Inc,US08180D1063,Germany,F,EUR,Common Stock
BTH,BIOLASE Inc,US0909114052,Germany,F,EUR,Common Stock
BTO0,CADENCE BANK DL 25,US12740C1036,Germany,F,EUR,Common Stock
BTR,BABYTREE GROUP,KYG070371078,Germany,F,EUR,Common Stock
BU3,Bunge Limited,BMG169621056,Germany,F,EUR,Common Stock
BU9,Boyuan Construction Group Inc,CA76132H1038,Germany,F,EUR,Common Stock
BUF,S&O Beteiligungen AG,DE0005236202,Germany,F,EUR,Common Stock
BV_old,BOUSSARD+GAVAUDAN EO-0001,GG00B1FQG453,Germany,F,EUR,Common Stock
BVE,DIAMOND HILL DL-01,US25264R2076,Germany,F,EUR,Common Stock
BW8,Spirent Communications plc,GB0004726096,Germany,F,EUR,Common Stock
BWJ1,BOLIDEN AB,SE0017768716,Germany,F,EUR,Common Stock
BWZ,BWX LTD,AU000000BWX7,Germany,F,EUR,Common Stock
BX2,BioXcel Therapeutics Inc,US09075P1057,Germany,F,EUR,Common Stock
BX3A,BANCO SANT.MEX. B SP.ADR,US05969B1035,Germany,F,EUR,Common Stock
BXK,Bancolombia S.A,US05968L1026,Germany,F,EUR,Common Stock
BZF1,VMware Inc,US9285634021,Germany,F,EUR,Common Stock
BZH,ACTIVE ENER.GRP LS-0035,GB00BPG7NS80,Germany,F,EUR,Common Stock
BZP,Andalas Energy and Power Plc,IM00BKSCP798,Germany,F,EUR,Common Stock
BZS,Beasley Broadcast Group Inc,US0740141017,Germany,F,EUR,Common Stock
C05,CINIS FERTILIZER AB,SE0018040784,Germany,F,EUR,Common Stock
C0I,CymaBay Therapeutics Inc,US23257D1037,Germany,F,EUR,Common Stock
C0O,VITAL BATTERY METALS INC,CA9284621005,Germany,F,EUR,Common Stock
C10,EUREKING PFD B EO -01,FR0014009ON9,Germany,F,EUR,Common Stock
C1B2,Companhia Brasileira de Distribuição,US20440T3005,Germany,F,EUR,Common Stock
C1C,Cargotec Corporation,FI0009013429,Germany,F,EUR,Common Stock
C1U,BIT ORIGIN LTD. DL-01,KYG216211006,Germany,F,EUR,Common Stock
C1Z1,Cypress Development Corp,CA2327492005,Germany,F,EUR,Common Stock
C2CA,CONCORD MED.ADR/3DL-0001,US2062771058,Germany,F,EUR,Common Stock
C2U0,HELIOSX LITHIUM TECHNOL.,CA42329P1009,Germany,F,EUR,Common Stock
C2X_old,Canexus Corp,KYG2121R1039,Germany,F,EUR,Common Stock
C2Y0,INTERNATIONAL METALS MIN.,CA45986N1024,Germany,F,EUR,Common Stock
C34,CARASENT ASA NK 1332,NO0010123060,Germany,F,EUR,Common Stock
C36,CIELO WASTE SOLUT.,CA17178G1046,Germany,F,EUR,Common Stock
C3M,China Machinery Engineering Corporation,FR0010754200,Germany,F,EUR,Common Stock
C3T,CLIFTON STAR RES,ARP2354W1188,Germany,F,EUR,Common Stock
C3X,CRESO EXPLORATION,US947075AD98,Germany,F,EUR,Common Stock
C3Y3,NORSEMAN SILVER INC.,CA65654L1058,Germany,F,EUR,Common Stock
C42A,CEMTREX INC. DL-01,US15130G6008,Germany,F,EUR,Common Stock
C4GA,China Online Education Group,US16954L1052,Germany,F,EUR,Common Stock
C4J,C4X DISCOVERY HLDG.LS-01,GB00BQQ2RV18,Germany,F,EUR,Common Stock
C4S1,China State Construction International Holdings Limited,KYG216771363,Germany,F,EUR,Common Stock
C4T,AMP Alternative Medical Products Inc,CA39540L1085,Germany,F,EUR,Common Stock
C580,SKILLSOFT CORP.A DL-0001,US83066P2002,Germany,F,EUR,Common Stock
C5K,China All Access (Holdings) Limited,KYG211341048,Germany,F,EUR,Common Stock
C5L,Continental Resources Inc,FR0010756072,Germany,F,EUR,Common Stock
C5N1,ZW DATA ACT.TECH.DL -001,US98880R1095,Germany,F,EUR,Common Stock
C5P,Caretech Holdings PLC,GB00B0KWHQ09,Germany,F,EUR,Common Stock
C5S_old,ViacomCBS Inc,BE0003592038,Germany,F,EUR,Common Stock
C5W,RAM RESOURCES,AU0000006934,Germany,F,EUR,Common Stock
C5X,Crew Energy Inc,CA2265331074,Germany,F,EUR,Common Stock
C5Z,STORM EXPLORATION INC.,CA86218J1057,Germany,F,EUR,Common Stock
C6D,ALLARITY THERAPEUTICS,US0167441049,Germany,F,EUR,Common Stock
C6E,Brookfield Business Corporation,CA11259V1067,Germany,F,EUR,Common Stock
C6K,Cerecor Inc,US05338F2074,Germany,F,EUR,Common Stock
C6O,Clovis Oncology Inc,US1894641000,Germany,F,EUR,Common Stock
C7O,Caverion Oyj,FI4000062781,Germany,F,EUR,Common Stock
C7S,Clean Seas Seafood Limited,AU000000CSS3,Germany,F,EUR,Common Stock
C7W,Canadian Western Bank,CA13677F1018,Germany,F,EUR,Common Stock
C8C,Consolidated Communications Holdings Inc,US2090341072,Germany,F,EUR,Common Stock
C8SN,CANUC RES CORP.,CA1389093040,Germany,F,EUR,Common Stock
C97,Co-Diagnostics Inc.,US1897632048,Germany,F,EUR,Common Stock
C97_old,CB GOLD,US1897631057,Germany,F,EUR,Common Stock
C9X,CONSOL Energy Inc,US20854L1089,Germany,F,EUR,Common Stock
CA3,Comerica Incorporated,US2003401070,Germany,F,EUR,Common Stock
CAJ,Casino Guichard Perrachon S.A.,FR0000125585,Germany,F,EUR,Common Stock
CAJ0,CASINO G.ADR 1/5/EO 153,US14758Q2066,Germany,F,EUR,Common Stock
CAP,Cryptology Asset Group p.l.c,MT0001770107,Germany,F,EUR,Common Stock
CAXA,CALLINEX MINES INC.,CA13124L7016,Germany,F,EUR,Common Stock
CBO,IMUNON INC. DL-01,US15117N6022,Germany,F,EUR,Common Stock
CC40,PPYA GR.OPP.I (1A+1/2W.),US69882P2011,Germany,F,EUR,Common Stock
CCI,CIRCOR International Inc,US17273K1097,Germany,F,EUR,Common Stock
CCV,CHAMBERLIN PLC LS -001,GB0001870228,Germany,F,EUR,Common Stock
CD00,STEEP HILL INC.,CA85832P1099,Germany,F,EUR,Common Stock
CD5N,Inuvo Inc,US46122W2044,Germany,F,EUR,Common Stock
CDG0,ACORDA THERAP.NEW DL-001,US00484M6012,Germany,F,EUR,Common Stock
CDP,Cooper Energy Limited,AU000000COE2,Germany,F,EUR,Common Stock
CDR,Charles & Colvard Ltd,US1597651066,Germany,F,EUR,Common Stock
CE51,Callon Petroleum Company,US13123X5086,Germany,F,EUR,Common Stock
CE7,CRESTVIEW EXPLORATION INC,CA22630V1031,Germany,F,EUR,Common Stock
CEI,Core Laboratories N.V.,NL0000200384,Germany,F,EUR,Common Stock
CEPS,CTI BioPharma Corp,US12648L6011,Germany,F,EUR,Common Stock
CEZA,CEZ AS UNSP.ADS/1/2 O.N.,US1572143055,Germany,F,EUR,Common Stock
CF3,CalAmp Corp,US1281261099,Germany,F,EUR,Common Stock
CF5,CAN-FITE BIOPH. ADR/300,US13471N3008,Germany,F,EUR,Common Stock
CF7,CI Financial Corp,CA1254911003,Germany,F,EUR,Common Stock
CF9,CAPINFO CO. LTD H YC -10,CNE1000000X2,Germany,F,EUR,Common Stock
CFI,Compagnie Financiere Tradition SA,CH0014345117,Germany,F,EUR,Common Stock
CFN,CASH FINL SVCS NEW HD04,BMG1932V3035,Germany,F,EUR,Common Stock
CFV0,TRANSFORMA RES. CORP.,CA89367L1031,Germany,F,EUR,Common Stock
CGCP,CHINA GREEN HLDGS HD 020,BMG211801235,Germany,F,EUR,Common Stock
CGE,ALCATEL-LUCENT,US23131L1070,Germany,F,EUR,Common Stock
CGI1,Cowen Inc,US2236226062,Germany,F,EUR,Common Stock
CGR,COASTAL GREENLAND HD-10,BMG2239B1239,Germany,F,EUR,Common Stock
CH2A,Lucid Group Inc.,US5494981039,Germany,F,EUR,Common Stock
CHA,Chaoda Modern Agriculture (Holdings) Limited,KYG2046Q1073,Germany,F,EUR,Common Stock
CHN,The China Fund Inc,US1693731077,Germany,F,EUR,Common Stock
CHX,Ciech S.A,PLCIECH00018,Germany,F,EUR,Common Stock
CIA,China Eastern Airlines Corporation Limited,US16937R1041,Germany,F,EUR,Common Stock
CIG,EQUUS MINING,IT0005331019,Germany,F,EUR,Common Stock
CIJ,ORBITAL INFRA.GRP. DL-001,US68559A1097,Germany,F,EUR,Common Stock
CL7,HUA YIN INTL HLDGS LTD,BMG464011086,Germany,F,EUR,Common Stock
CLG,GMS Inc,US36251C1036,Germany,F,EUR,Common Stock
CLM,Clearside Biomedical Inc.,US1850631045,Germany,F,EUR,Common Stock
CLQN,CLQN,CH0048854746,Germany,F,EUR,Common Stock
CM1,COMVERSE,CA16383D1042,Germany,F,EUR,Common Stock
CM5R,Troilus Gold Corp,CA8968871068,Germany,F,EUR,Common Stock
CMG,KESSELRUN RESOURCES LTD,CA4925371052,Germany,F,EUR,Common Stock
CMID,CaNickel Mining Limited,CA13758Y2015,Germany,F,EUR,Common Stock
CMR,CosmoSteel Holdings Limited,SG1V08936188,Germany,F,EUR,Common Stock
CN4,Conn's Inc,US2082421072,Germany,F,EUR,Common Stock
CN9_old,CIRCLE OIL,AU000000CXZ8,Germany,F,EUR,Common Stock
CNB,Fortress Biotech Inc,US34960Q1094,Germany,F,EUR,Common Stock
CNG,China Commercial Credit Inc,US87250W2026,Germany,F,EUR,Common Stock
CNWK,co.don AG,DE000A1K0227,Germany,F,EUR,Common Stock
COC,L'Occitane International S.A,LU0501835309,Germany,F,EUR,Common Stock
COG_old,CABOT OIL & GAS,CA19239C1068,Germany,F,EUR,Common Stock
COPA,COMPUGROUP MED.SP.ADR 1,US20481P1003,Germany,F,EUR,Common Stock
COQ,Copper Mountain Mining Corporation,CA21750U1012,Germany,F,EUR,Common Stock
COQA,Copper Mountain Mining Corporation,AU0000005001,Germany,F,EUR,Common Stock
CP0,CAPELLI NOM. EO 684,FR0012969095,Germany,F,EUR,Common Stock
CP6,The Cooper Companies Inc,US2166484020,Germany,F,EUR,Common Stock
CPH,HISTOGEN INC. DL-0001,US43358Y2028,Germany,F,EUR,Common Stock
CPU2,CPU Softwarehouse AG,DE000A0WMPN8,Germany,F,EUR,Common Stock
CQ5,HARTM.-BRDR.-NAM. B DK 20,DK0010256197,Germany,F,EUR,Common Stock
CQB,BREEDON GROUP PLC,JE00B2419D89,Germany,F,EUR,Common Stock
CQL,CERIDIAN HCM HLDG,US15677J1088,Germany,F,EUR,Common Stock
CR6A,Wolfspeed Inc.,US9778521024,Germany,F,EUR,Common Stock
CR9,CHINA RECYCL,US1689133098,Germany,F,EUR,Common Stock
CRO_old,SIRIUS RESOURCE,GB00B9275X97,Germany,F,EUR,Common Stock
CS1_old,Chesapeake Energy Corporation,US1651677353,Germany,F,EUR,Common Stock
CSI,CENT.SUNS.GR.HO.ADJ.HD-02,KYG2091K1206,Germany,F,EUR,Common Stock
CSR,CSR Limited,AU000000CSR5,Germany,F,EUR,Common Stock
CSV,Corporación Financiera Alba S.A,ES0117160111,Germany,F,EUR,Common Stock
CSX,Credit Suisse Group AG,CH0012138530,Germany,F,EUR,Common Stock
CSX1,Credit Suisse Group AG,US2254011081,Germany,F,EUR,Common Stock
CT1,China Energine International (Holdings) Limited,KYG215511091,Germany,F,EUR,Common Stock
CTAA,Capita plc,GB00B23K0M20,Germany,F,EUR,Common Stock
CU7,Quotient Technology Inc,US7491191034,Germany,F,EUR,Common Stock
CUL1,Aspira Women's Health Inc,US04537Y1091,Germany,F,EUR,Common Stock
CUSA,Curis Inc,US2312692005,Germany,F,EUR,Common Stock
CVNA,Romande Energie Holding SA,CH0025607331,Germany,F,EUR,Common Stock
CVQ,TP GROUP PLC LS -01,GB0030591514,Germany,F,EUR,Common Stock
CW0,URBAN LOGIST.REIT LS -01,GB00BYV8MN78,Germany,F,EUR,Common Stock
CW7,Shougang Concord Century Holdings Limited,HK0103000607,Germany,F,EUR,Common Stock
CWH,DeA Capital S.p.A,IT0001431805,Germany,F,EUR,Common Stock
CWY,CLEARMIND MEDICINE INC.,CA1850532047,Germany,F,EUR,Common Stock
CXD0,CENOVUS ENERGY PFD SR.1,CA15135U3073,Germany,F,EUR,Common Stock
CXF,Chimerix Inc,US16934W1062,Germany,F,EUR,Common Stock
CXT,Carmat SA,FR0010907956,Germany,F,EUR,Common Stock
CY3B,Adamis Pharmaceuticals Corporation,US00547W2089,Germany,F,EUR,Common Stock
CYB,CyberArk Software Ltd,IL0011334468,Germany,F,EUR,Common Stock
CZN,Crane Co,US2244081046,Germany,F,EUR,Common Stock
CZTA,CHECKPOINT THER. DL-0001,US1628282063,Germany,F,EUR,Common Stock
D05,Deciphera Pharmaceuticals Inc,US24344T1016,Germany,F,EUR,Common Stock
D0A,DADA NEXUS LTD ADS,US23344D1081,Germany,F,EUR,Common Stock
D0G,DGTL HOLDINGS INC.,CA23343T1049,Germany,F,EUR,Common Stock
D0Q,SONDREL(HOLDINGS) LS-001,GB00BJN54579,Germany,F,EUR,Common Stock
D0R,CIVITANAVI SYSTEMS S.P.A.,IT0005466153,Germany,F,EUR,Common Stock
D0T,LEGIBLE INC.,CA52475E1060,Germany,F,EUR,Common Stock
D19,PAYCORE MINERALS INC.,CA70434D1006,Germany,F,EUR,Common Stock
D1IN,REACT GROUP PLC LS-0025,GB00BZ2JBG28,Germany,F,EUR,Common Stock
D1LN,Direct Line Insurance Group plc,GB00BY9D0Y18,Germany,F,EUR,Common Stock
D2E,ARROWSTAR RESOURCES,CA00654D1006,Germany,F,EUR,Common Stock
D2J,Dufry AG,CH0023405456,Germany,F,EUR,Common Stock
D2W5,DWS German Small/Mid Cap,DE0005152409,Germany,F,EUR,Common Stock
D3G,DRESSER-RAND GRP,VGG273581030,Germany,F,EUR,Common Stock
D48,OZ LITHIUM CORP.,CA67114X1096,Germany,F,EUR,Common Stock
D4D,Dongfeng Motor Group Company Limited,CNE100000312,Germany,F,EUR,Common Stock
